ID Registro;Risorsa;Tipologia Risorsa;Valuta;Codice ISO;Importo;Data Movimento;Passaggio Fondi;Annotazioni;CashFlow - Categoria;CashFlow - Dettaglio
6f05a9d2-a56d-46db-968b-b934d913d198;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;167,4;06/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
6f0d2327-b645-4c1b-bd58-0ae3d2801a43;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3126,76;18/06/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6f0e6842-76df-48e1-bbcd-7e7e725fc37e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1975,89;10/09/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f1340e4-573b-4694-9247-89e9dab4399c;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1267,33;01/02/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
6f1a45d2-56a5-47bc-a887-77d81d3b717e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1628,48;03/03/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f1c206f-cb78-4ee2-8407-2a545f23f7be;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2657,97;22/02/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
6f25dc07-efa3-4b31-ad45-e0a43c2abf0d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2990,23;03/09/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6f2c4757-97ae-4044-86e2-2f530da375c5;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4686,12;07/11/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f2d357c-f675-4073-ae6a-0612086b8c7f;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-840,31;17/03/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
6f2d4cd0-3b56-4769-9e28-244bacefbb13;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1022,67;30/03/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
6f317e7f-4858-473a-8555-862a1e0cd6a4;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3585,78;28/02/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
6f32b074-0572-4485-9ba6-c475985e53f5;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;150,23;02/07/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
6f3377c3-b716-4c96-a862-3955e7160172;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-366,71;21/11/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f33c15c-98a5-4ccb-8a39-df9d7d836654;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3882,86;23/04/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
6f3b209b-d43f-4cf7-8bf0-1d9a25b581ee;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4233,93;07/11/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
6f3ffdc3-b1a3-4463-afef-f27c54dfcb11;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-273,97;18/02/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f466592-ced4-44cf-a09e-2155fff71fbd;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4350,04;23/06/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6f473995-2e98-49b7-8f34-1d84ffcfcc2f;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4505,74;16/03/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
6f47fbf2-ab75-47a5-907c-7c17e72d2052;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;802,18;13/08/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
6f491783-f649-42ac-ae07-c197f8c21032;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1629,82;22/11/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
6f499919-e995-40eb-ad16-b2ad7445d6b4;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-719,38;10/09/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
6f4ab532-ce65-4021-a985-63055fb48d47;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4161,42;24/04/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
6f52568e-b2ff-4b0b-bdc7-39ad6b08fcbb;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4528,96;27/12/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
6f53b483-1798-49c3-80d7-ac908897c16b;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-80;30/05/2016;No;rata leasing;Logistica;Auto Aziendali
6f5523b2-1a0f-457e-8d67-9284203ba241;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-8200;24/12/2024;No;Nessuna;Amministrazione;Stipendi
6f55a197-855c-461a-aa8f-181c22bb66be;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-506,49;18/02/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
6f5a90f8-0161-48bf-a382-74031f81d910;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2438,99;13/02/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
6f5efe08-de6a-48f8-a528-e5c2ca4107d9;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1462,3;17/05/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
6f620f13-7c53-4dd2-86b3-7c62004343ea;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4798,31;09/03/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
6f64ad80-5c53-4176-9b5f-46f01acbfecf;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1098,29;16/08/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
6f694368-fa1d-4418-8849-7811d88a467d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2892,31;03/04/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f6a0c5c-43aa-4ca0-bc49-9e172546fd6d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4602,97;18/01/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6f6b0590-c703-482d-9c60-b4f78d6847c1;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1510,4;12/01/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f6b3258-12d2-4f6b-83fe-de92bea4c9ae;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3549,07;24/04/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
6f6f5aef-236e-44b9-899b-9d96d94d6005;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3760,36;16/02/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
6f71c26e-aaae-4966-b9d0-85eb26b29c43;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1227,83;20/04/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
6f7c654b-ccea-41db-83b5-59caedb3d1f5;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1530,94;04/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f7effbd-1745-4803-8e87-a07c57055699;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3798,95;30/12/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6f8884c9-c48d-4264-b974-43bb6a63d1c5;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-177,97;10/02/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6f8dc998-fe71-4c81-a701-3d77f22aae81;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-341,09;26/02/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
6f8fa149-1ba5-445f-b7a4-21050d15070b;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1718,87;07/06/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
6f8fa7de-7b57-4888-b42d-fa5da7f3422c;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4198,07;20/11/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
6f90abe3-5f21-4904-995a-dbbe0b823e59;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2984,09;21/12/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6f916e57-c103-4c66-aa8c-a3dd46f5c8de;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1012,41;05/10/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
6f955ca8-9c07-413e-8240-86453fd94a1d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-614,29;08/08/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
6f960aaf-0acb-4be6-9507-2bcc21ce82c6;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4607,16;12/03/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
6f9750a1-43f7-4325-82f1-91539c58bdfa;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1941,82;11/11/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
6f9c276c-cd60-4d0b-96f2-42d94176d59e;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-336,5;11/02/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6fa1af91-92b7-4f6d-8808-d89d5306f0ab;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2109,06;17/09/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
6fa33ed7-cb8b-4155-a1c6-7c2fc3aa14c6;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4650,91;01/02/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
6fa76374-fa9e-46eb-b8fe-044b9346c385;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1912,87;16/09/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
6fa85b23-4267-4f9d-a824-46e6fc82997f;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4841,77;15/07/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6fb5f656-57ea-41ac-88da-ec93b3cf3632;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-898,88;02/08/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6fb6008a-5c50-4693-9e43-03e37be50600;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3060,28;14/11/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
6fc06ffc-f84a-4ea3-af2e-3ac59dcaa53a;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1209,53;25/07/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
6fc86684-ab0b-4705-879e-1ba55c3aed2e;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4528,2;11/06/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6fcfefa5-3fe0-405d-ba66-38e1c11728e2;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1797,35;25/05/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6fd1a444-4539-4f1a-815f-8f16c642213e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2439,31;11/06/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6fd3395c-286a-4af3-bf2a-e0a70a82b1b7;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3989,15;05/08/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6fd6f093-2e29-4867-a3c3-a78cc8e3671c;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-115,25;11/01/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
6fdd3c8c-3a93-4185-99e8-3acb7d08054d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3313,64;24/04/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
6fe0ae47-2c19-4865-8c27-5b238b67ce43;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2090,51;06/06/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
6fe6deaf-41db-4c4e-a67a-1df2d00fb418;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-263,85;01/01/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
6fe7cf11-b7d0-4aea-b735-72961dd5c06a;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1429,88;02/01/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
6ff068ae-e909-4071-91e3-ec7e08e65265;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4569,06;13/11/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
6ff1e08f-9b3e-4dde-9aee-8ee59e721558;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-381,85;19/05/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
6ff2cc42-427c-4f20-a9dc-e37616d89405;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-64,96;06/01/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
6ff2d58c-b5b8-46e1-9d03-a28d2a37a28b;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4495,5;30/01/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6ff4bd70-fef6-4018-be22-7a0cb67c05c3;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2707,23;13/01/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
6ff6a8e9-7d39-4adc-9d89-5421ee972300;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2997,02;22/10/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
6ff6a8f3-da64-42a5-b998-2349ec776ea9;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-781,67;02/01/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
6ff70f74-6cb3-41bb-9923-585f28f25e92;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2435,6;12/09/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
6ff8fd61-be57-4c28-abb3-dd182b24f249;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;430,52;30/08/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
6ffc774e-519b-4fa8-afc4-f6de5cfbd15a;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1268,78;11/05/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
6fff2052-a635-4c58-8a79-09daac12f2e1;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4395,6;16/01/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
700226f7-3ccf-497e-a33a-346462992d86;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2386,14;31/07/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
70026ce3-48ca-4e8d-871d-d1efb6136d45;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3063,77;27/10/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
7002a634-3074-4ff7-95d5-4b7742f215bf;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;151,67;23/06/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
70063865-402e-44b1-8fcf-d940875b25fa;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1325,78;02/04/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
7006c5b7-eb2b-48db-bfbf-26fce300e7d8;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1192,96;12/11/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
7007f9b2-c97c-4a4c-aa2a-da8698a840f9;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3757,86;25/09/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
70146e8d-be70-48ee-8dcb-634110809ab2;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2175,87;08/02/2025;No;Movimento casuale - uscita;Reparti Operativi;Hardware
70151e71-f791-4cdb-b784-3b4d3199571c;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1373,55;24/05/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
701a3c2a-2c28-4f70-81f7-cefea36cf8c4;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-550,05;25/05/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
701af1e2-0336-4d42-ab15-af5e8c37c996;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3399,58;06/05/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
7030f89e-4093-4fe9-a583-9052db9a11fd;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2599,11;22/07/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
7031377d-b1fc-4593-846d-85219004760c;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2832,1;19/08/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
7031ea1b-9ba1-4e6d-900b-ec9fbb49f597;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-883,57;07/04/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
703548bd-cef0-4003-b0ff-a9ab41d20586;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3174,72;22/04/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
7035e674-bb4d-412d-b540-7389dfee45c9;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-545,54;14/11/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
7037277e-17c9-43b6-91da-636e86d9bca9;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3153,17;06/06/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
703f974a-adef-4a07-b6d0-ac614c8fc67c;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-858,64;05/01/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
7045dbb8-aad8-4d64-9eb7-37f7fbbfc183;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3189,57;16/07/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
7049ba32-d2f3-418e-bb32-f094a8acfb89;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;234,97;14/02/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
704f8e09-fc4f-486f-86ff-bb27d7ca116d;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2516,41;28/02/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
7053bebb-e0a2-4bd9-9330-e2a4dfbd6bf9;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-697,42;17/05/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
7054074a-8145-4a70-9414-2effb44d3d57;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4982,18;23/04/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
7058c6a4-dc75-44b4-bafd-9de0963946e2;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;852,46;01/11/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
70597183-d52b-468a-a2ad-4c53430a1a1e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1066,68;17/03/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
705ad988-fee6-4bd2-ac2c-289dd48b4351;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4985,23;04/08/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
70644b54-24d3-43fe-acf1-a78c2d3d1b81;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3432,42;14/10/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
70651bd8-f584-45f1-9624-ff90228c635e;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;793,14;27/12/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
7067178d-2ceb-4340-9f91-68fca3e2379b;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1802,89;31/12/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
706838fd-5aa2-4c49-886b-fef6aefbbb77;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-455,46;06/02/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
706987db-628e-465e-a46f-0addb183d31f;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-803,35;24/02/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
706a597c-143f-4a19-9590-9926ff74683b;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4279,82;01/02/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
706fac57-8f4c-4ac1-b9c3-5e9c1c5f6b6a;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1543,36;27/06/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
7072f37e-fbdc-4087-b0e2-b5cd2b05772c;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;496,13;28/12/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
707bbcc3-4189-4f19-b058-deefeb14377d;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3060,59;29/03/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
707de90c-f739-46f6-ab24-989349cac2b4;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-602,63;09/05/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
7081a5d1-7ff6-45c1-ad98-0492bf052d27;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-8200;24/06/2018;No;Stipendi personale;Amministrazione;Stipendi
70827b25-52c0-42d4-b96d-33a879e885d0;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4944,63;05/12/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
70830489-5c9d-46bc-ba6e-179d79f44483;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1475,15;02/08/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
7085ca2e-671a-42b6-8cd7-10da7df6c456;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1268,79;19/08/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
7087d4ed-90a7-465c-8d93-9db8f3ce090c;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;85,31;12/09/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
70889939-8635-4d05-a9b8-f456c05366a8;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4012,17;23/11/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
70923f85-60a2-4cc0-b2d0-868e3f55ee42;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4778,13;03/10/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
70939fca-efb6-4759-a059-b0a8fb1b053f;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2851,78;19/01/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
7093a169-dd9c-4b1b-a135-6b43c857adf3;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4688,5;26/09/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
70950bdd-701f-4540-a661-c9f7e3b0846b;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4257,01;23/01/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
7099a202-c2f0-4e50-9c09-336b9cae7ea8;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-555,53;27/12/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
709c0a94-2727-43e8-86d7-41740d8aeb0c;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1940,26;13/07/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
709ef834-8d07-49f4-b25c-bd4e11207edc;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-890,78;07/06/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
709f001e-cad2-4ef3-8eff-174da0a13c87;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;227,14;17/09/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
709f20e8-fe27-46c8-a9cc-d3347036617f;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3574,68;05/06/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
70a13cdd-5f23-4128-b35d-0ce4338ef9da;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2943,22;12/05/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
70a30c47-f421-4d97-b408-7f460b6e7899;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;822,26;24/12/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
70a9cc74-d7e2-4396-aed6-5a2d85485321;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2516,5;06/08/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
70ac7dd5-c321-4b82-980a-e36cbde615ea;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3941,22;08/07/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
70ae525c-25ad-4014-9491-6ef277290335;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1051,42;17/04/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
70b28525-97b5-4f25-908d-89261a384900;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4872,06;15/03/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
70b351e6-6521-47ca-805d-9d5eafa4b013;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1249,77;05/05/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
70be3b1a-dcc6-4e7e-b07e-3a8271e1860a;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1557,83;17/07/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
70c5e867-936f-4602-9fc6-236b9afdc604;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1500,79;15/12/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
70c6c244-6f72-4bfc-aa98-c356d0c3a19e;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4760,46;15/07/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
70c73828-3a7a-4652-a74b-383b01aad6bc;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2776,89;11/02/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
70cc7eb0-a1e3-4831-9477-03bd2b594053;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2403,29;13/06/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
70cd03cd-8fcf-4432-a930-1ef276112a6a;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3632,07;12/12/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
70d38da8-f23c-4b0d-8126-72a8257b95cb;IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-265,13;11/10/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
70d3d5bf-5906-4033-b6da-2ad0e374d0a0;IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1992,64;25/02/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
