categoria_dettaglio;anno;anno_mese;N_month;sum_abs_month;med_N_month_base;med_sum_abs_base;mad_sum_abs_base;mean_active_months_per_year;cadence_type;amount_band_low;amount_band_high;p_active_moy;active_months_in_year;delta_Hn_month_vs_base;delta_Hn_month_vs_year;delta_Hn_year;label_liv2;severity;reasons_liv2
Conferimento quota capitale;2021;2021-06;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2021;2021-07;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2021;2021-08;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2021;2021-09;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2021;2021-10;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2021;2021-11;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2021;2021-12;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-01;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2022;2022-02;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2022;2022-03;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2022;2022-04;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-05;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-06;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2022;2022-07;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-08;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-09;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-10;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-11;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2022;2022-12;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-01;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2023;2023-02;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2023;2023-03;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2023;2023-04;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-05;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-06;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2023;2023-07;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-08;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-09;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-10;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-11;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2023;2023-12;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-01;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2024;2024-02;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2024;2024-03;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2024;2024-04;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-05;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-06;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2024;2024-07;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-08;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-09;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-10;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-11;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2024;2024-12;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-01;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2025;2025-02;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2025;2025-03;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;0.09090909090909091;2;;;;;0;
Conferimento quota capitale;2025;2025-04;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-05;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-06;1.0;60000.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;1.0;2;-0.6942347416140927;-0.74959525725948;0.05536051564538724;;0;entropy_shift_vs_base=-0.694|entropy_shift_vs_year=-0.750
Conferimento quota capitale;2025;2025-07;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-08;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-09;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-10;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-11;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Conferimento quota capitale;2025;2025-12;0.0;0.0;1.0;60000.0;0.0;2.1818181818181817;sporadic;48000.0;72000.0;;2;;;;;0;
Hardware;2017;2017-01;70.0;178942.27999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.02555141618317769;0.12261913995767615;-0.09706772377449846;;0;
Hardware;2017;2017-02;85.0;232256.73;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.008091116476301119;0.10515884025079958;-0.09706772377449846;;0;
Hardware;2017;2017-03;65.0;165667.25;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.017213814617453416;0.11428153839195188;-0.09706772377449846;;0;
Hardware;2017;2017-04;72.0;181968.5;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.015787426005856142;0.1128551497803546;-0.09706772377449846;;0;
Hardware;2017;2017-05;74.0;160763.25000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.020390311254566362;0.11745803502906482;-0.09706772377449846;;0;
Hardware;2017;2017-06;91.0;221034.21000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.02499428574717566;0.12206200952167412;-0.09706772377449846;;0;
Hardware;2017;2017-07;87.0;213519.49999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02407535577984543;0.12114307955434389;-0.09706772377449846;;0;
Hardware;2017;2017-08;108.0;264232.88;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.029506778474961193;0.12657450224945965;-0.09706772377449846;;0;
Hardware;2017;2017-09;81.0;208140.61000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.01940652129674425;0.11647424507124271;-0.09706772377449846;;0;
Hardware;2017;2017-10;89.0;230735.87;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.018873595246607255;0.11594131902110572;-0.09706772377449846;;0;
Hardware;2017;2017-11;78.0;183093.1;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.025617943874400972;0.12268566764889943;-0.09706772377449846;;0;
Hardware;2017;2017-12;78.0;205238.91;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.011505553427556325;0.10857327720205479;-0.09706772377449846;;0;
Hardware;2018;2018-01;80.0;181540.64;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.031369005064646016;0.08828450258575793;-0.05691549752111191;;0;
Hardware;2018;2018-02;81.0;220970.74;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.012400389662902245;0.06931588718401416;-0.05691549752111191;;0;
Hardware;2018;2018-03;80.0;177139.12;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.02864313438034871;0.08555863190146062;-0.05691549752111191;;0;
Hardware;2018;2018-04;84.0;186301.11999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.009810541346874757;0.06672603886798667;-0.05691549752111191;;0;
Hardware;2018;2018-05;68.0;163134.72000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.021217584352982155;0.07813308187409407;-0.05691549752111191;;0;
Hardware;2018;2018-06;83.0;217716.16000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.018907629200953013;0.07582312672206493;-0.05691549752111191;;0;
Hardware;2018;2018-07;79.0;189514.96999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02538778396692143;0.08230328148803334;-0.05691549752111191;;0;
Hardware;2018;2018-08;60.0;139841.72;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.01040793714403676;0.06732343466514867;-0.05691549752111191;;0;
Hardware;2018;2018-09;79.0;196599.62;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.023626926474843768;0.08054242399595568;-0.05691549752111191;;0;
Hardware;2018;2018-10;105.0;248439.14;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.009491331642748735;0.06640682916386065;-0.05691549752111191;;0;
Hardware;2018;2018-11;60.0;135006.53;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.014569263538835031;0.07148476105994694;-0.05691549752111191;;0;
Hardware;2018;2018-12;68.0;166358.33000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.030152841326738455;0.08706833884785037;-0.05691549752111191;;0;
Hardware;2019;2019-01;91.0;224288.03;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.02151509856339817;0.05012571674465216;-0.02861061818125399;;0;
Hardware;2019;2019-02;72.0;172546.49;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.022017291088093027;0.050627909269347016;-0.02861061818125399;;0;
Hardware;2019;2019-03;70.0;175208.32999999996;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.021626565333384695;0.050237183514638684;-0.02861061818125399;;0;
Hardware;2019;2019-04;84.0;212665.30000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.024849539335018878;0.053460157516272866;-0.02861061818125399;;0;
Hardware;2019;2019-05;76.0;188232.07;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.012908789859531145;0.04151940804078513;-0.02861061818125399;;0;
Hardware;2019;2019-06;77.0;178608.44;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.03221750773090992;0.06082812591216391;-0.02861061818125399;;0;
Hardware;2019;2019-07;85.0;207946.02000000005;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02288266378276449;0.05149328196401848;-0.02861061818125399;;0;
Hardware;2019;2019-08;89.0;247740.43000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.01402720038640759;0.04263781856766158;-0.02861061818125399;;0;
Hardware;2019;2019-09;77.0;185301.50999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.029420559758089104;0.05803117793934309;-0.02861061818125399;;0;
Hardware;2019;2019-10;79.0;194709.27000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.016644336917404412;0.0452549550986584;-0.02861061818125399;;0;
Hardware;2019;2019-11;73.0;185731.29;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.030836588583860403;0.05944720676511439;-0.02861061818125399;;0;
Hardware;2019;2019-12;54.0;135548.06999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02361965299128077;0.05223027117253476;-0.02861061818125399;;0;
Hardware;2020;2020-01;61.0;143340.78;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.023480976053471103;0.05705341986472001;-0.03357244381124891;;0;
Hardware;2020;2020-02;68.0;162068.67999999996;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.029376197624299993;0.0629486414355489;-0.03357244381124891;;0;
Hardware;2020;2020-03;91.0;215402.88;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.009749593907545484;0.04332203771879439;-0.03357244381124891;;0;
Hardware;2020;2020-04;77.0;185075.51;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.029788882639150804;0.06336132645039971;-0.03357244381124891;;0;
Hardware;2020;2020-05;67.0;142081.28000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.007966278141951832;0.04153872195320074;-0.03357244381124891;;0;
Hardware;2020;2020-06;70.0;159752.26000000004;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.02126305942793627;0.05483550323918518;-0.03357244381124891;;0;
Hardware;2020;2020-07;88.0;221878.49;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.028141557015946672;0.06171400082719558;-0.03357244381124891;;0;
Hardware;2020;2020-08;71.0;167681.08000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.013309958921804088;0.046882402733053;-0.03357244381124891;;0;
Hardware;2020;2020-09;86.0;205466.3;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.020772532248163;0.05434497605941191;-0.03357244381124891;;0;
Hardware;2020;2020-10;56.0;110211.15;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.0075983445139907735;0.04117078832523968;-0.03357244381124891;;0;
Hardware;2020;2020-11;73.0;160771.90000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.03149864225315013;0.06507108606439904;-0.03357244381124891;;0;
Hardware;2020;2020-12;81.0;169872.09;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.019865130641252726;0.053437574452501635;-0.03357244381124891;;0;
Hardware;2021;2021-01;72.0;159568.19;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.029860186528495203;0.04431836503982023;-0.014458178511325026;;0;
Hardware;2021;2021-02;65.0;172986.63999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.024872292465711765;0.03933047097703679;-0.014458178511325026;;0;
Hardware;2021;2021-03;64.0;169057.32;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.013663203782865563;0.02812138229419059;-0.014458178511325026;;0;
Hardware;2021;2021-04;91.0;253997.85;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.011123748043342041;0.025581926554667067;-0.014458178511325026;;0;
Hardware;2021;2021-05;112.0;243851.61;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.022287481693224476;0.0367456602045495;-0.014458178511325026;;0;
Hardware;2021;2021-06;78.0;205678.61999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.026892280824765802;0.04135045933609083;-0.014458178511325026;;0;
Hardware;2021;2021-07;67.0;136973.06999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.012790399327619384;0.02724857783894441;-0.014458178511325026;;0;
Hardware;2021;2021-08;56.0;127903.42000000001;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.019956910093625102;0.03441508860495013;-0.014458178511325026;;0;
Hardware;2021;2021-09;72.0;176766.08000000002;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.030530728065340185;0.04498890657666521;-0.014458178511325026;;0;
Hardware;2021;2021-10;79.0;167467.59000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.016989255928496094;0.03144743443982112;-0.014458178511325026;;0;
Hardware;2021;2021-11;85.0;206213.99;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.004130976100811923;0.01858915461213695;-0.014458178511325026;;0;
Hardware;2021;2021-12;104.0;248762.37;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02516425727601923;0.03962243578734426;-0.014458178511325026;;0;
Hardware;2022;2022-01;91.0;212634.21;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.02927072072295911;0.0578813389042131;-0.02861061818125399;;0;
Hardware;2022;2022-02;78.0;193376.49999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.026656741826839414;0.0552673600080934;-0.02861061818125399;;0;
Hardware;2022;2022-03;97.0;224595.26999999996;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.03064186492180987;0.05925248310306386;-0.02861061818125399;;0;
Hardware;2022;2022-04;60.0;138274.51;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.01838346439977878;0.04699408258103277;-0.02861061818125399;;0;
Hardware;2022;2022-05;74.0;175751.87999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.004869339876651835;0.03347995805790582;-0.02861061818125399;;0;
Hardware;2022;2022-06;81.0;196979.26;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.027416163411416727;0.056026781592670716;-0.02861061818125399;;0;
Hardware;2022;2022-07;67.0;165185.69;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.027552876270713234;0.05616349445196722;-0.02861061818125399;;0;
Hardware;2022;2022-08;59.0;131248.53;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.01110593248460967;0.03971655066586366;-0.02861061818125399;;0;
Hardware;2022;2022-09;84.0;187253.91999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02061390202213631;0.0492245202033903;-0.02861061818125399;;0;
Hardware;2022;2022-10;80.0;182068.27;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.028637885858043388;0.057248504039297377;-0.02861061818125399;;0;
Hardware;2022;2022-11;79.0;187435.58;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02247196227225834;0.05108258045351233;-0.02861061818125399;;0;
Hardware;2022;2022-12;63.0;136107.35000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02428477929653572;0.05289539747778971;-0.02861061818125399;;0;
Hardware;2023;2023-01;66.0;163876.79;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.017102749697313402;0.029204392335386853;-0.012101642638073451;;0;
Hardware;2023;2023-02;79.0;194591.53;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.006526286403643056;0.018627929041716507;-0.012101642638073451;;0;
Hardware;2023;2023-03;69.0;165254.57;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.028082714270889597;0.04018435690896305;-0.012101642638073451;;0;
Hardware;2023;2023-04;78.0;178198.19;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.029065780966360255;0.041167423604433706;-0.012101642638073451;;0;
Hardware;2023;2023-05;65.0;147554.06000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;-0.0028366298183503114;0.00926501281972314;-0.012101642638073451;;0;
Hardware;2023;2023-06;85.0;227554.00999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;1.0;12;0.003283616682748569;0.01538525932082202;-0.012101642638073451;;0;
Hardware;2023;2023-07;76.0;182617.40999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.03002664541860811;0.04212828805668156;-0.012101642638073451;;0;
Hardware;2023;2023-08;87.0;223154.21;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.02435037132235074;0.03645201396042419;-0.012101642638073451;;0;
Hardware;2023;2023-09;89.0;189188.38999999998;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.0190246155384749;0.03112625817654835;-0.012101642638073451;;0;
Hardware;2023;2023-10;105.0;265787.89999999997;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.010992874195171143;0.023094516833244594;-0.012101642638073451;;0;
Hardware;2023;2023-11;87.0;204272.47000000003;78.0;185194.94499999995;22076.809999999983;11.454545454545455;sporadic;118964.515;251425.37499999988;0.9090909090909091;12;0.028062101313509058;0.04016374395158251;-0.012101642638073451;;0;
